numero_titulo,tipo_credor,serie,id_cliente,tipo_pagamento,data_emissao,vencimento,data_pagamento,valor,instituicao,situacao_titulo,codigo_credito,descricao_credito,codigo_debito,descricao_debito,data_hora_lancamento
55555,1,100,5753,2,2025-10-08 0:00:00,2025-11-05 0:00:00,2025-11-05 0:00:00,"780,32",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct  8 2025 12:00AM14:06
517,2,1,2570,2,2025-01-24 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"78,92",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Jan 24 2025 12:00AM11:40
517,2,1,2570,2,2025-01-24 0:00:00,2025-03-20 0:00:00,2025-03-20 0:00:00,"78,92",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Jan 24 2025 12:00AM11:40
189545,2,S,2348,2,2025-08-13 0:00:00,2025-09-08 0:00:00,2025-09-08 0:00:00,"78,70",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug 13 2025 12:00AM15:32
239338,2,1,248,2,2025-05-15 0:00:00,2025-06-12 0:00:00,2025-06-12 0:00:00,"78,48",237,3,NULL,NULL,22,MATERIA PRIMA,May 15 2025 12:00AM15:32
1367,2,S,4396,2,2025-11-03 0:00:00,2025-11-10 0:00:00,2025-11-10 0:00:00,"78,00",237,3,NULL,NULL,13,DESP SIND E ASSOC DE CLASSE,Nov  3 2025 12:00AM15:26
18414,2,1,3976,2,2025-09-01 0:00:00,2025-09-29 0:00:00,2025-10-01 0:00:00,"78,00",2,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Sep  1 2025 12:00AM10:51
697052,3,U,5562,2,2025-08-24 0:00:00,2025-10-08 0:00:00,2025-10-08 0:00:00,"779,43",237,3,NULL,NULL,55,FRETE S/ VENDAS,Aug 24 2025 12:00AM15:56
122833,2,1,241,2,2025-10-23 0:00:00,2025-11-24 0:00:00,2025-11-24 0:00:00,"779,39",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 23 2025 12:00AM13:13
122833,2,1,241,2,2025-10-23 0:00:00,2025-12-22 0:00:00,1753-01-01 0:00:00,"779,39",2,1,NULL,NULL,22,MATERIA PRIMA,Oct 23 2025 12:00AM13:13
122833,2,1,241,2,2025-10-23 0:00:00,2026-01-21 0:00:00,1753-01-01 0:00:00,"779,39",2,1,NULL,NULL,22,MATERIA PRIMA,Oct 23 2025 12:00AM13:13
140284,2,1,92,2,2025-02-07 0:00:00,2025-05-08 0:00:00,2025-05-08 0:00:00,"7783,38",237,3,NULL,NULL,22,MATERIA PRIMA,Feb  7 2025 12:00AM15:11
143804,2,1,92,2,2025-10-22 0:00:00,2026-01-20 0:00:00,1753-01-01 0:00:00,"7772,14",2,1,NULL,NULL,22,MATERIA PRIMA,Oct 22 2025 12:00AM15:42
55719,1,100,4939,2,2025-10-30 0:00:00,2025-11-27 0:00:00,2025-11-27 0:00:00,"777,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 30 2025 12:00AM16:34
55427,1,100,265,2,2025-09-17 0:00:00,2025-10-15 0:00:00,2025-10-15 0:00:00,"777,32",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 17 2025 12:00AM14:06
55860,1,100,5614,8,2025-11-18 0:00:00,2026-01-27 0:00:00,1753-01-01 0:00:00,"7764,12",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 18 2025 12:00AM14:57
55096,1,100,3363,2,2025-07-18 0:00:00,2025-08-29 0:00:00,2025-09-02 0:00:00,"776,70",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 18 2025 12:00AM11:47
55096,1,100,3363,2,2025-07-18 0:00:00,2025-09-12 0:00:00,2025-09-16 0:00:00,"776,70",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 18 2025 12:00AM11:47
55651,1,100,5555,2,2025-10-21 0:00:00,2025-11-18 0:00:00,2025-11-18 0:00:00,"776,67",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 21 2025 12:00AM11:26
54368,1,100,500,2,2025-03-03 0:00:00,2025-03-31 0:00:00,2025-03-31 0:00:00,"776,64",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar  3 2025 12:00AM12:55
54603,1,100,1336,2,2025-04-17 0:00:00,2025-05-15 0:00:00,2025-05-15 0:00:00,"775,78",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 17 2025 12:00AM10:05
54765,1,100,5196,2,2025-05-15 0:00:00,2025-06-20 0:00:00,2025-06-16 0:00:00,"774,65",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 15 2025 12:00AM13:23
54765,1,100,5196,2,2025-05-15 0:00:00,2025-06-26 0:00:00,2025-06-24 0:00:00,"774,65",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 15 2025 12:00AM13:23
55182,1,100,1085,2,2025-08-06 0:00:00,2025-09-17 0:00:00,2025-09-17 0:00:00,"774,65",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  6 2025 12:00AM13:35
55374,1,100,5753,2,2025-09-11 0:00:00,2025-10-09 0:00:00,2025-10-09 0:00:00,"774,45",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 11 2025 12:00AM13:39
5471,2,55,5369,2,2025-11-26 0:00:00,2025-12-24 0:00:00,1753-01-01 0:00:00,"774,40",2,1,NULL,NULL,22,MATERIA PRIMA,Nov 26 2025 12:00AM11:13
1006778125,3,U,5394,2,2025-07-28 0:00:00,2025-09-11 0:00:00,2025-09-11 0:00:00,"774,04",237,3,NULL,NULL,55,FRETE S/ VENDAS,Jul 28 2025 12:00AM15:38
54281,1,100,301,2,2025-02-19 0:00:00,2025-03-19 0:00:00,2025-03-19 0:00:00,"773,99",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 19 2025 12:00AM16:04
58883,2,1,245,2,2025-03-11 0:00:00,2025-07-09 0:00:00,2025-07-09 0:00:00,"773,65",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 11 2025 12:00AM10:28
591214112025,2,1,5912,2,2025-11-07 0:00:00,2025-11-14 0:00:00,2025-11-14 0:00:00,"773,21",237,3,NULL,NULL,NULL,NULL,Nov  7 2025 12:00AM13:18
54574,1,100,697,2,2025-04-11 0:00:00,2025-05-09 0:00:00,2025-05-09 0:00:00,"773,10",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 11 2025 12:00AM10:25
20259,2,S,5559,2,2025-05-12 0:00:00,2025-05-20 0:00:00,2025-05-20 0:00:00,"772,02",237,3,NULL,NULL,29,COMISSAO,May 12 2025 12:00AM16:51
54616,1,100,5708,2,2025-04-24 0:00:00,2025-06-05 0:00:00,2025-06-05 0:00:00,"770,92",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 24 2025 12:00AM08:11
54616,1,100,5708,2,2025-04-24 0:00:00,2025-06-20 0:00:00,2025-06-23 0:00:00,"770,92",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 24 2025 12:00AM08:11
24231,2,S,1822,2,2025-11-21 0:00:00,2025-12-10 0:00:00,1753-01-01 0:00:00,"77,32",237,1,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Nov 21 2025 12:00AM13:29
62956,3,1,5562,2,2025-12-02 0:00:00,2026-01-16 0:00:00,1753-01-01 0:00:00,"77,01",0,1,NULL,NULL,22,MATERIA PRIMA,Dec  2 2025 12:00AM10:56
62959,3,1,5562,2,2025-12-02 0:00:00,2026-01-16 0:00:00,1753-01-01 0:00:00,"77,01",0,1,NULL,NULL,22,MATERIA PRIMA,Dec  2 2025 12:00AM10:58
62961,3,1,5562,2,2025-12-02 0:00:00,2026-01-16 0:00:00,1753-01-01 0:00:00,"77,01",0,1,NULL,NULL,22,MATERIA PRIMA,Dec  2 2025 12:00AM10:58
638447,3,U,4814,2,2025-03-15 0:00:00,2025-04-29 0:00:00,2025-04-29 0:00:00,"77,01",237,3,NULL,NULL,55,FRETE S/ VENDAS,Mar 15 2025 12:00AM09:51
5112231,3,U,6,2,2025-03-31 0:00:00,2025-04-15 0:00:00,2025-04-15 0:00:00,"77,00",237,3,NULL,NULL,55,FRETE S/ VENDAS,Mar 31 2025 12:00AM09:39
17335720,3,U,5785,2,2025-08-25 0:00:00,2025-09-01 0:00:00,2025-09-01 0:00:00,"77,00",237,3,NULL,NULL,23,FRETE S/ COMPRAS,Aug 25 2025 12:00AM15:54
17424275,3,U,5785,2,2025-09-08 0:00:00,2025-09-15 0:00:00,2025-09-15 0:00:00,"77,00",237,3,NULL,NULL,23,FRETE S/ COMPRAS,Sep  8 2025 12:00AM15:32
1003567125,3,U,3512,2,2025-04-21 0:00:00,2025-06-05 0:00:00,2025-06-05 0:00:00,"769,68",237,3,NULL,NULL,55,FRETE S/ VENDAS,Apr 21 2025 12:00AM15:37
54654,1,100,4875,2,2025-04-29 0:00:00,2025-05-27 0:00:00,2025-05-27 0:00:00,"768,92",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 29 2025 12:00AM13:04
54036,1,100,561,2,2025-01-09 0:00:00,2025-02-13 0:00:00,2025-02-13 0:00:00,"768,83",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan  9 2025 12:00AM15:44
54036,1,100,561,2,2025-01-09 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"768,83",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jan  9 2025 12:00AM15:44
40596,2,2,5782,2,2025-08-06 0:00:00,2025-09-03 0:00:00,2025-09-03 0:00:00,"768,75",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug  6 2025 12:00AM15:48
40596,2,2,5782,2,2025-08-06 0:00:00,2025-09-10 0:00:00,2025-09-10 0:00:00,"768,75",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug  6 2025 12:00AM15:48
40596,2,2,5782,2,2025-08-06 0:00:00,2025-09-17 0:00:00,2025-09-17 0:00:00,"768,75",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug  6 2025 12:00AM15:48
40596,2,2,5782,2,2025-08-06 0:00:00,2025-09-24 0:00:00,2025-09-24 0:00:00,"768,75",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug  6 2025 12:00AM15:48
54671,1,100,3847,2,2025-05-02 0:00:00,2025-05-30 0:00:00,2025-05-28 0:00:00,"768,47",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May  2 2025 12:00AM09:42
54703,1,100,524,2,2025-05-12 0:00:00,2025-06-09 0:00:00,2025-06-09 0:00:00,"768,20",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 12 2025 12:00AM11:31
28208,2,1,2286,2,2025-11-03 0:00:00,2026-01-03 0:00:00,1753-01-01 0:00:00,"767,15",2,1,NULL,NULL,22,MATERIA PRIMA,Nov  3 2025 12:00AM17:00
687103,3,U,5562,2,2025-07-26 0:00:00,2025-09-09 0:00:00,2025-09-09 0:00:00,"767,02",237,3,NULL,NULL,55,FRETE S/ VENDAS,Jul 26 2025 12:00AM15:52
28208,2,1,2286,2,2025-11-03 0:00:00,2025-12-19 0:00:00,1753-01-01 0:00:00,"766,92",2,1,NULL,NULL,22,MATERIA PRIMA,Nov  3 2025 12:00AM17:00
55083,1,100,478,2,2025-07-17 0:00:00,2025-08-21 0:00:00,2025-08-21 0:00:00,"765,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 17 2025 12:00AM10:04
55083,1,100,478,2,2025-07-17 0:00:00,2025-08-28 0:00:00,2025-08-28 0:00:00,"765,96",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 17 2025 12:00AM10:04
390909001,3,U,4914,2,2025-10-13 0:00:00,2025-10-17 0:00:00,2025-10-17 0:00:00,"765,31",2,3,NULL,NULL,22,MATERIA PRIMA,Oct 13 2025 12:00AM14:48
55045,1,100,5753,2,2025-07-09 0:00:00,2025-08-06 0:00:00,2025-08-06 0:00:00,"764,85",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  9 2025 12:00AM15:29
55137,1,100,5730,2,2025-08-01 0:00:00,2025-08-29 0:00:00,2025-08-29 0:00:00,"764,75",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  1 2025 12:00AM09:12
54470,1,100,381,2,2025-03-20 0:00:00,2025-05-15 0:00:00,2025-05-15 0:00:00,"763,60",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 20 2025 12:00AM14:30
54470,1,100,381,2,2025-03-20 0:00:00,2025-06-12 0:00:00,2025-06-12 0:00:00,"763,60",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 20 2025 12:00AM14:30
55175,1,100,3206,2,2025-08-04 0:00:00,2025-09-01 0:00:00,2025-08-28 0:00:00,"763,55",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug  4 2025 12:00AM10:11
55461,1,100,789,2,2025-09-24 0:00:00,2025-11-05 0:00:00,2025-11-04 0:00:00,"763,35",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 24 2025 12:00AM11:07
55461,1,100,789,2,2025-09-24 0:00:00,2025-11-19 0:00:00,2025-11-18 0:00:00,"763,35",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 24 2025 12:00AM11:07
55461,1,100,789,2,2025-09-24 0:00:00,2025-12-03 0:00:00,2025-12-03 0:00:00,"763,35",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 24 2025 12:00AM11:07
55461,1,100,789,2,2025-09-24 0:00:00,2025-12-17 0:00:00,1753-01-01 0:00:00,"763,33",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Sep 24 2025 12:00AM11:07
617385,3,U,4814,2,2025-01-11 0:00:00,2025-02-25 0:00:00,2025-02-25 0:00:00,"763,09",237,3,NULL,NULL,55,FRETE S/ VENDAS,Jan 11 2025 12:00AM09:59
55941,1,100,470,2,2025-12-01 0:00:00,2026-01-12 0:00:00,1753-01-01 0:00:00,"762,84",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  1 2025 12:00AM14:41
55941,1,100,470,2,2025-12-01 0:00:00,2026-01-26 0:00:00,1753-01-01 0:00:00,"762,84",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  1 2025 12:00AM14:41
55941,1,100,470,2,2025-12-01 0:00:00,2026-02-09 0:00:00,1753-01-01 0:00:00,"762,82",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  1 2025 12:00AM14:41
54209,1,100,3955,2,2025-02-06 0:00:00,2025-04-03 0:00:00,2025-04-03 0:00:00,"762,12",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb  6 2025 12:00AM13:10
55239,1,100,5870,2,2025-08-20 0:00:00,2025-09-17 0:00:00,2025-09-17 0:00:00,"761,67",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug 20 2025 12:00AM14:30
54992,1,100,1669,2,2025-07-02 0:00:00,2025-07-30 0:00:00,2025-07-30 0:00:00,"761,52",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  2 2025 12:00AM14:29
55001,1,100,5834,2,2025-07-04 0:00:00,2025-08-15 0:00:00,2025-08-18 0:00:00,"761,18",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  4 2025 12:00AM08:33
55001,1,100,5834,2,2025-07-04 0:00:00,2025-08-29 0:00:00,2025-09-02 0:00:00,"761,18",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  4 2025 12:00AM08:33
55001,1,100,5834,11,2025-07-04 0:00:00,2025-09-12 0:00:00,2025-09-30 0:00:00,"761,18",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  4 2025 12:00AM08:33
55001,1,100,5834,11,2025-07-04 0:00:00,2025-09-26 0:00:00,2025-10-14 0:00:00,"761,16",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  4 2025 12:00AM08:33
54986,1,100,4571,8,2025-07-01 0:00:00,2025-10-16 0:00:00,2025-10-27 0:00:00,"761,01",2,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul  1 2025 12:00AM17:03
11570,2,S,4304,2,2025-01-23 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"76,67",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 23 2025 12:00AM17:13
11570,2,S,4304,2,2025-01-23 0:00:00,2025-03-06 0:00:00,2025-03-06 0:00:00,"76,67",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 23 2025 12:00AM17:13
11571,2,S,4304,2,2025-01-23 0:00:00,2025-02-20 0:00:00,2025-02-20 0:00:00,"76,67",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 23 2025 12:00AM17:11
11571,2,S,4304,2,2025-01-23 0:00:00,2025-03-06 0:00:00,2025-03-06 0:00:00,"76,67",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 23 2025 12:00AM17:11
11570,2,S,4304,2,2025-01-23 0:00:00,2025-03-20 0:00:00,2025-03-20 0:00:00,"76,66",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 23 2025 12:00AM17:13
11571,2,S,4304,2,2025-01-23 0:00:00,2025-03-20 0:00:00,2025-03-20 0:00:00,"76,66",237,3,NULL,NULL,42,SERVICOS PROFISSIONAIS CONTRATADOS,Jan 23 2025 12:00AM17:11
22962,2,1,178,2,2025-10-15 0:00:00,2025-11-12 0:00:00,2025-11-12 0:00:00,"76,00",2,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Oct 15 2025 12:00AM15:36
41332,2,1,3435,2,2025-10-20 0:00:00,2025-11-03 0:00:00,2025-11-03 0:00:00,"76,00",2,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Oct 20 2025 12:00AM14:48
189545,2,S,2348,2,2025-08-13 0:00:00,2025-10-08 0:00:00,2025-10-08 0:00:00,"76,00",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug 13 2025 12:00AM15:32
189545,2,S,2348,2,2025-08-13 0:00:00,2025-11-08 0:00:00,2025-11-10 0:00:00,"76,00",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Aug 13 2025 12:00AM15:32
142816,2,1,92,2,2025-08-12 0:00:00,2025-11-10 0:00:00,2025-11-10 0:00:00,"7590,34",2,3,NULL,NULL,22,MATERIA PRIMA,Aug 12 2025 12:00AM15:56
143495,2,1,92,2,2025-09-29 0:00:00,2025-12-28 0:00:00,1753-01-01 0:00:00,"7582,90",2,1,NULL,NULL,22,MATERIA PRIMA,Sep 29 2025 12:00AM15:30
55581,1,100,4059,2,2025-10-10 0:00:00,2025-11-07 0:00:00,2025-11-07 0:00:00,"757,62",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM09:37
54354,1,100,4955,2,2025-02-27 0:00:00,2025-04-14 0:00:00,2025-04-14 0:00:00,"757,35",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 27 2025 12:00AM10:38
54354,1,100,4955,2,2025-02-27 0:00:00,2025-04-28 0:00:00,2025-04-28 0:00:00,"757,35",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Feb 27 2025 12:00AM10:38
54830,1,100,266,2,2025-05-30 0:00:00,2025-06-27 0:00:00,2025-06-27 0:00:00,"756,95",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 30 2025 12:00AM10:33
55633,1,100,384,2,2025-10-17 0:00:00,2025-11-14 0:00:00,2025-11-14 0:00:00,"756,69",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 17 2025 12:00AM10:25
54526,1,100,478,2,2025-04-03 0:00:00,2025-05-02 0:00:00,2025-05-02 0:00:00,"756,13",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr  3 2025 12:00AM13:48
3729,2,1,4647,2,2025-04-17 0:00:00,2025-05-22 0:00:00,2025-05-22 0:00:00,"756,00",237,3,NULL,NULL,22,MATERIA PRIMA,Apr 17 2025 12:00AM09:30
142073,2,1,92,2,2025-06-18 0:00:00,2025-09-16 0:00:00,2025-09-16 0:00:00,"7545,17",237,3,NULL,NULL,22,MATERIA PRIMA,Jun 18 2025 12:00AM10:11
55660,1,100,1571,2,2025-10-22 0:00:00,2025-12-03 0:00:00,2025-12-01 0:00:00,"754,78",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Oct 22 2025 12:00AM14:02
55660,1,100,1571,2,2025-10-22 0:00:00,2025-12-17 0:00:00,1753-01-01 0:00:00,"754,78",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 22 2025 12:00AM14:02
55660,1,100,1571,2,2025-10-22 0:00:00,2025-12-31 0:00:00,1753-01-01 0:00:00,"754,78",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 22 2025 12:00AM14:02
55660,1,100,1571,2,2025-10-22 0:00:00,2026-01-14 0:00:00,1753-01-01 0:00:00,"754,78",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 22 2025 12:00AM14:02
54484,1,100,2339,2,2025-03-25 0:00:00,2025-04-22 0:00:00,2025-04-22 0:00:00,"754,62",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 25 2025 12:00AM15:49
54622,1,100,3837,2,2025-04-24 0:00:00,2025-06-20 0:00:00,2025-06-17 0:00:00,"753,31",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 24 2025 12:00AM08:18
55060,1,100,4930,2,2025-07-10 0:00:00,2025-08-11 0:00:00,2025-08-11 0:00:00,"752,52",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 10 2025 12:00AM14:35
55060,1,100,4930,2,2025-07-10 0:00:00,2025-08-25 0:00:00,2025-08-25 0:00:00,"752,52",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 10 2025 12:00AM14:35
55060,1,100,4930,2,2025-07-10 0:00:00,2025-09-08 0:00:00,2025-09-08 0:00:00,"752,51",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Jul 10 2025 12:00AM14:35
75,2,S,5793,2,2025-08-12 0:00:00,2025-08-20 0:00:00,2025-08-20 0:00:00,"752,48",237,3,NULL,NULL,29,COMISSAO,Aug 12 2025 12:00AM15:10
54478,1,100,2774,1,2025-03-21 0:00:00,2025-03-21 0:00:00,2025-03-21 0:00:00,"752,19",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Mar 21 2025 12:00AM11:10
4795,2,55,5369,2,2025-05-27 0:00:00,2025-08-25 0:00:00,2025-08-25 0:00:00,"7515,46",237,3,NULL,NULL,22,MATERIA PRIMA,May 27 2025 12:00AM10:37
54655,1,100,394,2,2025-04-29 0:00:00,2025-06-10 0:00:00,2025-06-10 0:00:00,"751,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 29 2025 12:00AM13:05
54655,1,100,394,2,2025-04-29 0:00:00,2025-06-24 0:00:00,2025-06-24 0:00:00,"751,26",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Apr 29 2025 12:00AM13:05
140348,2,1,92,2,2025-02-12 0:00:00,2025-05-13 0:00:00,2025-05-13 0:00:00,"7504,88",237,3,NULL,NULL,22,MATERIA PRIMA,Feb 12 2025 12:00AM15:53
55393,1,100,5615,8,2025-09-12 0:00:00,2025-11-21 0:00:00,1753-01-01 0:00:00,"7501,50",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Sep 12 2025 12:00AM14:09
43747,2,2,5782,2,2025-12-01 0:00:00,2025-12-29 0:00:00,1753-01-01 0:00:00,"750,00",2,1,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Dec  1 2025 12:00AM14:50
43747,2,2,5782,2,2025-12-01 0:00:00,2026-01-05 0:00:00,1753-01-01 0:00:00,"750,00",2,1,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Dec  1 2025 12:00AM14:50
43747,2,2,5782,2,2025-12-01 0:00:00,2026-01-12 0:00:00,1753-01-01 0:00:00,"750,00",2,1,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Dec  1 2025 12:00AM14:50
43747,2,2,5782,2,2025-12-01 0:00:00,2026-01-19 0:00:00,1753-01-01 0:00:00,"750,00",2,1,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,Dec  1 2025 12:00AM14:50
55958,1,100,245,2,2025-12-03 0:00:00,2026-04-02 0:00:00,1753-01-01 0:00:00,"750,00",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Dec  3 2025 12:00AM13:28
187276,2,S,2348,2,2025-05-20 0:00:00,2025-06-08 0:00:00,2025-06-09 0:00:00,"75,90",237,3,NULL,NULL,53,MATERIAL P/ USO E CONSUMO,May 20 2025 12:00AM15:10
22804,2,1,4923,1,2025-03-13 0:00:00,2025-03-13 0:00:00,2025-03-13 0:00:00,"75,42",237,3,NULL,NULL,22,MATERIA PRIMA,Mar 13 2025 12:00AM09:55
26,2,1,5779,1,2025-06-06 0:00:00,2025-06-26 0:00:00,2025-06-26 0:00:00,"75,00",237,3,NULL,NULL,23,FRETE S/ COMPRAS,Jun  6 2025 12:00AM15:47
35,2,1,5779,1,2025-07-04 0:00:00,2025-08-13 0:00:00,2025-08-13 0:00:00,"75,00",237,3,NULL,NULL,23,FRETE S/ COMPRAS,Jul  4 2025 12:00AM16:10
56,2,1,5779,2,2025-09-04 0:00:00,2025-09-09 0:00:00,2025-09-09 0:00:00,"75,00",237,3,NULL,NULL,23,FRETE S/ COMPRAS,Sep  4 2025 12:00AM14:29
539515122025,2,1,5395,2,2025-12-05 0:00:00,2025-12-15 0:00:00,1753-01-01 0:00:00,"75,00",237,1,NULL,NULL,NULL,NULL,Dec  5 2025 12:00AM15:49
16231,2,1,5863,2,2025-09-25 0:00:00,2025-10-23 0:00:00,2025-10-23 0:00:00,"749,84",2,3,NULL,NULL,22,MATERIA PRIMA,Sep 25 2025 12:00AM13:30
55917,1,100,381,2,2025-11-26 0:00:00,2026-01-21 0:00:00,1753-01-01 0:00:00,"749,06",237,1,2,VENDA DE PRODUTOS,NULL,NULL,Nov 26 2025 12:00AM10:25
63745978,2,890,5484,2,2025-11-17 0:00:00,2025-12-17 0:00:00,1753-01-01 0:00:00,"749,00",2,1,NULL,NULL,21,SERVICO DE INDUSTRIALIZACAO,Nov 17 2025 12:00AM11:08
54820,1,100,5118,2,2025-05-29 0:00:00,2025-06-26 0:00:00,2025-06-26 0:00:00,"748,31",237,3,2,VENDA DE PRODUTOS,NULL,NULL,May 29 2025 12:00AM10:41
192,2,1,5468,2,2025-05-07 0:00:00,2025-05-15 0:00:00,2025-05-15 0:00:00,"748,00",237,3,NULL,NULL,30,PROPAGANDA E PUBLICIDADE,May  7 2025 12:00AM17:01
55569,1,100,5614,8,2025-10-10 0:00:00,2025-12-19 0:00:00,1753-01-01 0:00:00,"7478,59",2,1,2,VENDA DE PRODUTOS,NULL,NULL,Oct 10 2025 12:00AM08:50
55375,1,100,5876,2,2025-09-11 0:00:00,2025-10-09 0:00:00,2025-10-09 0:00:00,"747,30",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Sep 11 2025 12:00AM13:40
1008565025,3,U,5394,2,2025-09-24 0:00:00,2025-11-08 0:00:00,2025-11-10 0:00:00,"745,91",237,3,NULL,NULL,55,FRETE S/ VENDAS,Sep 24 2025 12:00AM09:28
55280,1,100,5144,2,2025-08-28 0:00:00,2025-09-25 0:00:00,2025-09-25 0:00:00,"745,24",237,3,2,VENDA DE PRODUTOS,NULL,NULL,Aug 28 2025 12:00AM14:29
